obj,avg_cost,budget,avg_cost_normalized,setup_number,test_number,num_reps,num_candidates,num_training_samples,ratio,num_users_TSG,num_users_CELF,alpha,beta
CES-2,1.0526560034298935,4.459602753900538,0.23604254941972144,7,7,10,44,200,0.98614118594358,3,3,8,32
CES-2,1.0502950108948623,4.454218592715828,0.2357978148204164,7,8,10,44,200,0.98176863560021,3,3,8,32
CES-2,1.053047426522939,4.460494800277349,0.23608309698230376,7,9,10,44,200,1.0,3,3,8,32
CES-2,1.0575601021993828,4.470767228781504,0.23655002555067445,7,10,10,44,200,1.0,3,3,8,32
CES-2,1.2007154276988696,4.454449742949993,0.2695541530352269,8,1,10,44,200,1.0279024851530738,3,3,8,32
CES-2,1.2044744190341017,4.461876102246917,0.26994797511915464,8,2,10,44,200,1.0,3,3,8,32
CES-2,1.1903175244646007,4.433846878049264,0.2684615768662489,8,3,10,44,200,0.9365041577899332,3,3,8,32
CES-2,1.1989893903559816,4.451035862307563,0.26937311391024965,8,4,10,44,200,0.9439219731000056,3,3,8,32
CES-2,1.1965096457054878,4.446126959970778,0.2691127933317837,8,5,10,44,200,0.9224778064504768,3,3,8,32
CES-2,1.2093312875130486,4.47145439153388,0.27045591470255426,8,6,10,44,200,1.0007293485294984,3,3,8,32
CES-2,1.187396493727386,4.4280429141933295,0.2681537909041917,8,7,10,44,200,1.0,3,3,8,32
CES-2,1.1921210320255038,4.437426831114479,0.26865142286213145,8,8,10,44,200,1.019410856727943,3,3,8,32
CES-2,1.1995665182633934,4.452177619439025,0.269433661636918,8,9,10,44,200,1.054998158559587,3,3,8,32
CES-2,1.1995396054454472,4.452124382725417,0.269430838477863,8,10,10,44,200,0.9999720990621334,3,3,8,32
CES-2,1.3479030892861483,4.44898412076305,0.30296873459170004,9,1,10,44,200,1.0640507666167849,3,3,8,32
CES-2,1.3544685362126148,4.460436183447956,0.30366279899684584,9,2,10,44,200,1.014491840650703,3,3,8,32
CES-2,1.3631669933633992,4.4755663231341245,0.304579777159644,9,3,10,44,200,1.0631642638814915,3,3,8,32
CES-2,1.349396896463421,4.451592196461045,0.30312679978551793,9,4,10,44,200,0.9393530092554124,3,3,8,32
CES-2,1.361078620853731,4.471938196783961,0.30435989071417946,9,5,10,44,200,1.0507159597991849,3,3,8,32
CES-2,1.3401835377583935,4.4354833481303695,0.30215050594729514,9,6,10,44,200,0.9007982808978932,3,3,8,32
CES-2,1.3492137518314098,4.451272517028432,0.3031074252744504,9,7,10,44,200,0.98784933768569,3,3,8,32
CES-2,1.3534907242093703,4.458732348734412,0.30355953628693405,9,8,10,44,200,1.0709138332136627,3,3,8,32
CES-2,1.3510706224996625,4.454512688559406,0.3033037993066308,9,9,10,44,200,1.081601927297565,3,3,8,32
CES-2,1.3632248692489388,4.4756668313624655,0.3045858685674222,9,10,10,44,200,1.0204921743702051,3,3,8,32
CES-2,1.5082769763038115,4.4652422477757145,0.3377816684089502,10,1,10,44,200,1.0,2,2,8,32
CES-2,1.5066376348031645,4.46268897872648,0.3376075818828661,10,2,10,44,200,1.0,2,2,8,32
CES-2,1.5124720371404532,4.471769746812464,0.3382267251614559,10,3,10,44,200,1.0,2,2,8,32
CES-2,1.5113988933986346,4.470100799401074,0.3381129332924974,10,4,10,44,200,1.0,2,2,8,32
CES-2,1.5055453137748038,4.4609869231473605,0.33749153263883513,10,5,10,44,200,1.0,2,2,8,32
CES-2,1.5018889096487689,4.455285025918896,0.3371027669187128,10,6,10,44,200,1.0,2,2,8,32
CES-2,1.49614515805991,4.446314066141212,0.3364911105702342,10,7,10,44,200,1.0,2,2,8,32
CES-2,1.495338693633628,4.445053104303499,0.33640513589948096,10,8,10,44,200,1.0,2,2,8,32
CES-2,1.502696607426309,4.456545167187588,0.337188685641578,10,9,10,44,200,1.0,2,2,8,32
CES-2,1.5111412263410309,4.46969998900491,0.33808560531094084,10,10,10,44,200,1.0026958680229487,2,2,8,32
square_root,0.14841504403623867,4.45245132108716,0.03333333333333333,1,1,10,44,200,0.999257352454962,30,30,8,32
square_root,0.14841070360670974,4.452321108201292,0.03333333333333333,1,2,10,44,200,0.9990321711109796,29,29,8,32
square_root,0.14826888916586653,4.448066674975996,0.03333333333333333,1,3,10,44,200,1.0,30,30,8,32
square_root,0.14875053361067464,4.46251600832024,0.03333333333333333,1,4,10,44,200,1.0,30,30,8,32
square_root,0.14820811773189738,4.44624353195692,0.03333333333333333,1,5,10,44,200,1.0,29,29,8,32
square_root,0.14864470738935595,4.4593412216806785,0.03333333333333333,1,6,10,44,200,1.0,30,30,8,32
square_root,0.14838882990980334,4.451664897294101,0.03333333333333333,1,7,10,44,200,1.0000000000000002,30,30,8,32
square_root,0.14877070198940778,4.4631210596822335,0.03333333333333333,1,8,10,44,200,1.0,30,30,8,32
square_root,0.14864010694687982,4.459203208406395,0.03333333333333333,1,9,10,44,200,1.0,30,30,8,32
square_root,0.14783080493165648,4.4349241479496975,0.03333333333333333,1,10,10,44,200,1.0,30,30,8,32
square_root,0.2986879814745649,4.453331011955032,0.06707068948450781,2,1,10,44,200,1.023226168718088,14,13,8,32
square_root,0.29828760208397603,4.449358125043712,0.06704059185639176,2,2,10,44,200,1.0004629490284918,13,13,8,32
square_root,0.29729551612486504,4.439503605577919,0.06696593640589332,2,3,10,44,200,0.999938966331666,14,14,8,32
square_root,0.29919434756386737,4.458352189425736,0.06710872870777072,2,4,10,44,200,0.9964147203190352,14,14,8,32
square_root,0.3012924745165382,4.4791172048544725,0.0672660394307157,2,5,10,44,200,0.9976201641858632,13,13,8,32
square_root,0.29955113115698256,4.4618878189835725,0.06713551378017857,2,6,10,44,200,0.9935475394818362,14,14,8,32
square_root,0.2975768496995669,4.4422996138643756,0.06698711828685132,2,7,10,44,200,1.0,13,13,8,32
square_root,0.300094547806052,4.467269329373073,0.06717628279828085,2,8,10,44,200,0.9999999999999996,13,13,8,32
square_root,0.30080435423094354,4.474292079200952,0.06722948544849204,2,9,10,44,200,1.0,13,13,8,32
square_root,0.2984613220283853,4.451082205757711,0.06705365307392205,2,10,10,44,200,0.9999999999999998,13,13,8,32
square_root,0.4517225332035999,4.469891129226638,0.10105895650343392,3,1,10,44,200,0.9884108019894068,9,9,8,32
square_root,0.44859209104960107,4.451313178813972,0.10077747240627227,3,2,10,44,200,0.9971416150288392,9,9,8,32
square_root,0.4533229591205778,4.479365134310367,0.10120250203500557,3,3,10,44,200,0.9931484014975084,9,9,8,32
square_root,0.4487413130629492,4.452200164093028,0.1007909115771671,3,4,10,44,200,0.9977745947814832,9,9,8,32
square_root,0.44882418798264057,4.45269271676853,0.10079837449649287,3,5,10,44,200,1.005996460298157,9,9,8,32
square_root,0.4500980649193481,4.460258292982168,0.10091300443912377,3,6,10,44,200,0.9897722751825981,9,9,8,32
square_root,0.4453566758120857,4.432046692102087,0.10048555594094072,3,7,10,44,200,0.99467271838888,9,9,8,32
square_root,0.4515059601243338,4.4686078483051785,0.10103951285310878,3,8,10,44,200,1.0056273299030942,9,9,8,32
square_root,0.4489397767420694,4.453379625505227,0.10080878220462466,3,9,10,44,200,0.9975517766993616,9,9,8,32
square_root,0.4514919897606037,4.468525058235784,0.10103825845811797,3,10,10,44,200,1.0037749796316309,9,9,8,32
square_root,0.6015893260413001,4.4635607509823165,0.1347778958556587,4,1,10,44,200,1.0044399997824778,6,6,8,32
square_root,0.5960585104421352,4.440094180146653,0.13424456470030274,4,2,10,44,200,0.9700493497593562,6,6,8,32
square_root,0.603160864363298,4.470209287781909,0.13492899896474034,4,3,10,44,200,1.0016768753420977,7,7,8,32
square_root,0.6012758665159802,4.462233614024857,0.1347477336520801,4,4,10,44,200,1.0157401819371157,7,6,8,32
square_root,0.6006766970182388,4.4596958834706975,0.13469005795766734,4,5,10,44,200,0.9780685985486068,6,6,8,32
square_root,0.6020658767143048,4.465577740459636,0.13482373652559784,4,6,10,44,200,0.9727290569511972,6,6,8,32
square_root,0.6013041548711153,4.462353396263328,0.1347504559756817,4,7,10,44,200,0.9777184937019926,6,6,8,32
square_root,0.6029255600364214,4.469214352116588,0.1349063867905285,4,8,10,44,200,0.9845407582342316,6,6,8,32
square_root,0.6002701030050526,4.457973083167246,0.1346509034053162,4,9,10,44,200,0.9936303090555688,6,6,8,32
square_root,0.5989078793870544,4.452196964602276,0.13451962798338507,4,10,10,44,200,0.9786079515175204,6,6,8,32
square_root,0.7479052233886083,4.448336960612408,0.16813142304886086,5,1,10,44,200,0.9620334787953876,5,5,8,32
square_root,0.752377151198126,4.463077496861398,0.16857810596549694,5,2,10,44,200,0.9710503662534274,5,5,8,32
square_root,0.7586186681821595,4.48357885107716,0.1691993591235503,5,3,10,44,200,0.945511697488976,5,5,8,32
square_root,0.7463143772184957,4.4430826598615765,0.16797220181398714,5,4,10,44,200,0.9610789947063798,5,5,8,32
square_root,0.7532823390695732,4.466055939609916,0.16866836180636108,5,5,10,44,200,0.998852458381699,5,5,8,32
square_root,0.7510101398817648,4.458576106649297,0.1684417002014939,5,6,10,44,200,0.9687859292393216,5,5,8,32
square_root,0.7494240471255919,4.453348234447062,0.16828327983172914,5,7,10,44,200,0.9804621697181058,5,5,8,32
square_root,0.7507452685855456,4.4577034520150045,0.16841525612166686,5,8,10,44,200,0.9844144132384184,5,5,8,32
square_root,0.7510377874555993,4.4586671865911365,0.16844446019973144,5,9,10,44,200,1.0028389464006129,5,5,8,32
square_root,0.7488200893005785,4.451356110788262,0.16822291244812915,5,10,10,44,200,0.9704866265703992,5,5,8,32
square_root,0.9089262070184356,4.4782569946360775,0.2029642800998514,6,1,10,44,200,0.9401971128663901,4,4,8,32
square_root,0.8979437344096475,4.448692523406917,0.20184441376541354,6,2,10,44,200,0.9917409568161226,4,4,8,32
square_root,0.8961809251989433,4.4439304279700895,0.2016640313625034,6,3,10,44,200,1.0005142482549991,5,5,8,32
square_root,0.906564739899072,4.471915016908935,0.20272405367079294,6,4,10,44,200,0.9597589779980842,4,4,8,32
square_root,0.8949891021206777,4.440708175663231,0.20154197635087992,6,5,10,44,200,0.9802993077755436,4,4,8,32
square_root,0.8967628667419796,4.445503012176767,0.20172359894608968,6,6,10,44,200,1.0108110465951683,5,4,8,32
square_root,0.9017236269788776,4.458888011808637,0.20223060650790287,6,7,10,44,200,0.9641555367780572,4,4,8,32
square_root,0.8987420764832041,4.450847658551285,0.2019260476723972,6,8,10,44,200,0.982295903731244,4,4,8,32
square_root,0.8997798208589152,4.45364764472018,0.20203210775455224,6,9,10,44,200,0.9658947359801852,4,4,8,32
square_root,0.9055647164005496,4.469226875280314,0.20262223012425432,6,10,10,44,200,1.0,4,4,8,32
square_root,1.0523507450288188,4.458906960901196,0.23601092246520586,7,1,10,44,200,1.036206223581501,4,4,8,32
square_root,1.0449893699969526,4.4420972685226445,0.2352468455389081,7,2,10,44,200,1.044423542013265,4,4,8,32
square_root,1.0448555033391222,4.441791040114701,0.2352329260658197,7,3,10,44,200,1.0323498937681659,4,4,8,32
square_root,1.0492831432058536,4.45190922201385,0.2356928434248719,7,4,10,44,200,1.0157637961858286,4,4,8,32
square_root,1.06043125905174,4.477291646901147,0.2368465900106581,7,5,10,44,200,1.0459158739387582,4,4,8,32
square_root,1.0556355679781395,4.466388985812778,0.2363510145066415,7,6,10,44,200,1.0185434364508648,4,4,8,32
square_root,1.055440862962845,4.4659458182763405,0.2363308705277125,7,7,10,44,200,1.008683307353491,4,4,8,32
square_root,1.0538378689692496,4.462295702390265,0.2361649561692545,7,8,10,44,200,1.0099807238182397,4,4,8,32
square_root,1.055221108259155,4.465445586390566,0.2363081327147228,7,9,10,44,200,0.9928618329457932,4,4,8,32
square_root,1.0376046721532148,4.425175070266552,0.2344776547090857,7,10,10,44,200,1.0630320094626673,4,4,8,32
square_root,1.2039860630887986,4.460911946531958,0.269896845649422,8,1,10,44,200,1.0044126476165,3,3,8,32
square_root,1.2039753120426713,4.46089071867107,0.2698957199295265,8,2,10,44,200,1.0177476102750047,3,3,8,32
square_root,1.20502825034162,4.462969289771418,0.27000594718484805,8,3,10,44,200,1.0062998416236408,3,3,8,32
square_root,1.1914072725529787,4.436010344885182,0.26857630616815353,8,4,10,44,200,1.0009793247630057,3,3,8,32
square_root,1.2024229048601969,4.4578245109556836,0.26973311800522565,8,5,10,44,200,1.0032434634867375,3,3,8,32
square_root,1.2123152095721323,4.477329525379598,0.2707674748307362,8,6,10,44,200,1.0039639396340942,3,3,8,32
square_root,1.2034244179793432,4.459802856092359,0.2698380302473221,8,7,10,44,200,1.0003977548352214,3,3,8,32
square_root,1.2112103375248435,4.475154949816752,0.2706521564296763,8,8,10,44,200,1.0,3,3,8,32
square_root,1.208245532102179,4.469314824592868,0.27034245281931873,8,9,10,44,200,0.9927992708292632,3,3,8,32
square_root,1.2047031497401932,4.462327615815945,0.2699719190205426,8,10,10,44,200,0.9634696361484458,3,3,8,32
square_root,1.3582537372779462,4.467026113918618,0.3040621887223405,9,1,10,44,200,0.9692488976158998,3,3,8,32
square_root,1.3594772174240766,4.4691542014881085,0.304191163726552,9,2,10,44,200,0.9810917938470808,3,3,8,32
square_root,1.3585880728859032,4.467607742858079,0.3040974389610957,9,3,10,44,200,0.9388371136606758,3,3,8,32
square_root,1.3494993903928465,4.451771090446624,0.30313764184524994,9,4,10,44,200,1.0157521423932097,3,3,8,32
square_root,1.3524411459698078,4.456902778851424,0.3034486532637227,9,5,10,44,200,0.9752532085160022,3,3,8,32
square_root,1.3535319849194156,4.458804257800524,0.3035638944121529,9,6,10,44,200,0.9648265613439152,3,3,8,32
square_root,1.3604895230073122,4.470914256454772,0.3042978337245317,9,7,10,44,200,0.9903816798454697,3,3,8,32
square_root,1.359825721886892,4.469760205862221,0.3042278912643771,9,8,10,44,200,1.0126772765614729,3,3,8,32
square_root,1.3495854237754454,4.451921248793432,0.30314674235111705,9,9,10,44,200,1.1509841848426443,3,2,8,32
square_root,1.3549840046942174,4.461334139126438,0.3037172205531175,9,10,10,44,200,0.9743821610415152,3,3,8,32
square_root,1.4977711409113852,4.448855370517314,0.3366643813231501,10,1,10,44,200,1.0934981901804228,3,2,8,32
square_root,1.503963252400793,4.458520661560282,0.3373233784397163,10,2,10,44,200,1.1161586875895444,3,2,8,32
square_root,1.5070107558397765,4.463270235249211,0.3376472130094159,10,3,10,44,200,1.0706223311610232,3,3,8,32
square_root,1.4920038628633006,4.439835266291756,0.3360493742168622,10,4,10,44,200,1.0998214522591132,3,2,8,32
square_root,1.500346813243994,4.452878163240171,0.3369386626451632,10,5,10,44,200,1.0743539937036004,3,3,8,32
square_root,1.5039181145014977,4.4584502775087325,0.3373185795271106,10,6,10,44,200,1.1339043416142685,3,2,8,32
square_root,1.5003859071574424,4.4529391952067,0.3369428239156084,10,7,10,44,200,1.1188795661596738,3,2,8,32
square_root,1.5210915449553997,4.485153397419662,0.33913924679376484,10,8,10,44,200,1.1015548605028178,3,2,8,32
square_root,1.506255640124999,4.4620938242749055,0.3375670031702587,10,9,10,44,200,1.1111432722043408,3,2,8,32
square_root,1.5088406563638752,4.46611985788954,0.3378415054621656,10,10,10,44,200,1.0424494703605605,3,2,8,32
max,0.12289091638634808,3.6867274915904416,0.03333333333333333,1,1,10,36,250,1.0032057266483674,30,30,8,32
max,0.12292059158381048,3.6876177475143135,0.03333333333333333,1,2,10,36,250,0.9990237406537801,29,29,8,32
max,0.12278382671493095,3.6835148014479286,0.03333333333333333,1,3,10,36,250,0.989579084783468,30,30,8,32
max,0.12286420184235272,3.685926055270581,0.03333333333333333,1,4,10,36,250,1.0117214077649042,29,29,8,32
max,0.12360905530574652,3.708271659172397,0.03333333333333333,1,5,10,36,250,1.0027249845033441,29,29,8,32
max,0.12289668117180272,3.686900435154082,0.03333333333333333,1,6,10,36,250,1.0041577031436626,29,29,8,32
max,0.12323542306837093,3.697062692051128,0.03333333333333333,1,7,10,36,250,1.0132782541118233,30,30,8,32
max,0.12288710609344805,3.686613182803441,0.03333333333333333,1,8,10,36,250,1.0,29,29,8,32
max,0.12293193645222322,3.6879580935666967,0.03333333333333333,1,9,10,36,250,1.0105127913888745,30,30,8,32
max,0.12295266270581848,3.6885798811745545,0.03333333333333333,1,10,10,36,250,1.0058642203406305,30,30,8,32
max,0.24937522724174185,3.6929522610439753,0.06752733575040717,2,1,10,36,250,1.0047439181694915,14,14,8,32
max,0.2486011752352407,3.685337448635772,0.067456828228109,2,2,10,36,250,1.0178674835308292,14,14,8,32
max,0.24722583700400744,3.671781281852629,0.06733130816530213,2,3,10,36,250,0.9933999318138356,14,14,8,32
max,0.2486774027489713,3.686087813450391,0.06746377605046659,2,4,10,36,250,0.9963993373409418,14,14,8,32
max,0.24747379710421985,3.674227807394916,0.06735396117958255,2,5,10,36,250,0.998235688015324,14,14,8,32
max,0.2480412563665657,3.6798225963610447,0.06740576478112079,2,6,10,36,250,1.0,14,14,8,32
max,0.2477575561473799,3.677026206247057,0.06737987228006534,2,7,10,36,250,0.9802479654138352,14,14,8,32
max,0.2503845308241271,3.7028655561448818,0.06761912551986002,2,8,10,36,250,0.9951507632950262,14,14,8,32
max,0.24887029941129274,3.687986182236578,0.06748135353922759,2,9,10,36,250,1.0124041805132873,14,14,8,32
max,0.2495804112193921,3.6949690091659617,0.06754600934412927,2,10,10,36,250,0.9666560251482896,14,14,8,32
max,0.37418808431029305,3.6843381804526403,0.10156181815653036,3,1,10,36,250,1.0126748239902197,9,9,8,32
max,0.375355313867755,3.6912075697858366,0.1016890290701081,3,2,10,36,250,0.9829400811335348,9,9,8,32
max,0.3745726268610943,3.686602429958268,0.10160374870293087,3,3,10,36,250,0.9937275241144412,9,9,8,32
max,0.3779805569784172,3.706620244477997,0.10197444897181478,3,4,10,36,250,1.0128673888461572,9,9,8,32
max,0.3772421491121016,3.7022903050604574,0.10189426490852699,3,5,10,36,250,0.9895580059240818,9,9,8,32
max,0.3713941476050352,3.667853321930543,0.10125654299871377,3,6,10,36,250,0.9994572865081601,9,9,8,32
max,0.3763576480709042,3.6970983234893753,0.10179811710165512,3,7,10,36,250,1.0328539260330185,9,9,8,32
max,0.3753486680569076,3.691168486896665,0.1016883053129012,3,8,10,36,250,1.0092681105798746,9,9,8,32
max,0.3745000678576833,3.6861752762312623,0.10159583844872708,3,9,10,36,250,1.025924978285341,9,9,8,32
max,0.3765445700731633,3.698196035833056,0.10181844510801953,3,10,10,36,250,1.0077243927448991,9,9,8,32
max,0.5053604276695685,3.707316495929277,0.13631434710914658,4,1,10,36,250,0.9962789300551974,6,6,8,32
max,0.5006108359786208,3.687422313608767,0.13576173093357682,4,2,10,36,250,1.0,6,6,8,32
max,0.5023718460328932,3.694809245727236,0.13596692349242326,4,3,10,36,250,1.0,6,6,8,32
max,0.5024638525614541,3.695194837514632,0.13597763437540647,4,4,10,36,250,0.987635271992818,6,6,8,32
max,0.4996383534562861,3.6833375683485765,0.13564826578746048,4,5,10,36,250,1.0,6,6,8,32
max,0.5008458412993319,3.688408829248437,0.1357891341457899,4,6,10,36,250,1.0,6,6,8,32
max,0.499471167745368,3.682634941111985,0.1356287483642218,4,7,10,36,250,1.0077999292492954,6,6,8,32
max,0.5005827990568321,3.687304603832804,0.1357584612175779,4,8,10,36,250,0.9723362585753303,6,6,8,32
max,0.5027414413021531,3.6963579793678174,0.13600994387132825,4,9,10,36,250,0.9783829928703116,6,6,8,32
max,0.4997903460584489,3.6839762438771952,0.13566600677436652,4,10,10,36,250,0.9994699448257652,6,6,8,32
max,0.6290573275080062,3.695726455365352,0.1702120909394575,5,1,10,36,250,0.9586125415212148,5,5,8,32
max,0.6277626182653853,3.6915082630806615,0.1700558615955801,5,2,10,36,250,0.9868648064648629,5,5,8,32
max,0.6283678528823349,3.693480665795732,0.17012891354799006,5,3,10,36,250,0.991865462047609,5,5,8,32
max,0.6248797274758683,3.6821002700622407,0.16970741740971262,5,4,10,36,250,1.0,5,5,8,32
max,0.6271957179475828,3.6896599358624536,0.16998740503194273,5,5,10,36,250,0.9854204734655144,5,5,8,32
max,0.6247675434236524,3.681733736875915,0.1696938421065154,5,6,10,36,250,0.9595416219569106,5,5,8,32
max,0.6327910783942465,3.7078671355208863,0.17066174576003282,5,7,10,36,250,1.0405369354338267,5,5,8,32
max,0.6253815034625234,3.6837392991682636,0.1697681221914172,5,8,10,36,250,1.0,5,5,8,32
max,0.6266152710780313,3.6877665858657207,0.16991728095798958,5,9,10,36,250,0.9571660299686028,5,5,8,32
max,0.6255172371587623,3.6841825556313528,0.1697845390974575,5,10,10,36,250,0.9741179065389326,5,5,8,32
max,0.7476430258207066,3.6746857817836647,0.20345767508257706,6,1,10,36,250,1.0179456293580529,4,4,8,32
max,0.75143697546571,3.68482863296572,0.2039272515261908,6,2,10,36,250,1.0674664884755538,4,4,8,32
max,0.7534548713812665,3.690212984749735,0.20417652707174694,6,3,10,36,250,1.0374378009653291,4,4,8,32
max,0.7540036024022635,3.6916759263160337,0.20424425584796446,6,4,10,36,250,1.0526886567070808,4,4,8,32
max,0.7561353621308465,3.6973542884527952,0.2045071429839257,6,5,10,36,250,1.0,4,4,8,32
max,0.7509271684327575,3.683467180298064,0.20386422131009546,6,6,10,36,250,1.0,4,4,8,32
max,0.7520564324598035,3.6864822922053855,0.20400380982432345,6,7,10,36,250,1.0,4,4,8,32
max,0.7455986636633789,3.6692097407716298,0.20320415466535324,6,8,10,36,250,1.0,4,4,8,32
max,0.7541311337907928,3.692015855087579,0.2042599932910916,6,9,10,36,250,1.0,4,4,8,32
max,0.752551190116898,3.687802577513508,0.20406493414414387,6,10,10,36,250,1.0,4,4,8,32
max,0.8822225363916505,3.6962489480824026,0.23868049711568906,7,1,10,36,250,1.0,3,3,8,32
max,0.8755281116004415,3.681143806597289,0.23784132258873825,7,2,10,36,250,0.9141115390744424,3,3,8,32
max,0.882219776329154,3.696242732107845,0.2386801517837692,7,3,10,36,250,1.0,3,3,8,32
max,0.884826942658507,3.7021100644351503,0.2390061146908417,7,4,10,36,250,1.0,3,3,8,32
max,0.8858011228987774,3.7043002150410738,0.23912778972450416,7,5,10,36,250,0.9481868869619918,3,3,8,32
max,0.8804556676419398,3.692267778788757,0.23845932104381984,7,6,10,36,250,1.0,3,3,8,32
max,0.8827599902276393,3.6974591710357103,0.2387477317242061,7,7,10,36,250,1.0,3,3,8,32
max,0.8796124840977332,3.690366488652288,0.2383536938140161,7,8,10,36,250,0.9172617791407796,3,3,8,32
max,0.8799764302820986,3.6911872600866236,0.2383992922270347,7,9,10,36,250,1.1086211939253885,3,3,8,32
max,0.8740957768349977,3.6779044713303457,0.2376613595183525,7,10,10,36,250,1.1142104028556614,3,3,8,32
max,1.0078949616273056,3.694629132350431,0.2728000363560464,8,1,10,36,250,1.0612189169004125,3,3,8,32
max,1.017239342009398,3.712828464809556,0.2739796227191379,8,2,10,36,250,0.9825494402048284,3,3,8,32
max,1.005512483222932,3.689975537167709,0.2724984144460553,8,3,10,36,250,1.0935231618575023,3,3,8,32
max,1.0058850164579995,3.690703552525531,0.27254560062665484,8,4,10,36,250,1.0,3,3,8,32
max,0.9998564831978968,3.67890587455732,0.2717809363139004,8,5,10,36,250,1.0,3,3,8,32
max,1.0095454294260564,3.697849711404817,0.2730087775910529,8,6,10,36,250,1.008492860616923,3,3,8,32
max,1.0067608977375804,3.692414696712581,0.2726565081202599,8,7,10,36,250,0.8959728673322397,3,3,8,32
max,1.013865654069162,3.706267430950082,0.2735543705245423,8,8,10,36,250,1.0,3,3,8,32
max,1.0053626061883707,3.6896826051966665,0.2724794281145988,8,9,10,36,250,0.9738274212652376,3,3,8,32
max,1.002488626278935,3.684061251483666,0.2721150811146821,8,10,10,36,250,1.0,3,3,8,32
max,1.1405330228835344,3.705371586622277,0.30780530271276124,9,1,10,36,250,1.0,3,3,8,32
max,1.1248286318475071,3.678307767770989,0.30580057539044364,9,2,10,36,250,0.9664841805184842,3,3,8,32
max,1.1320648679745255,3.6908014144816,0.3067260307023407,9,3,10,36,250,1.0,3,3,8,32
max,1.1261454980673973,3.6805843639473284,0.3059692121442466,9,4,10,36,250,0.8877000949580761,3,3,8,32
max,1.137534443951066,3.7002184644092595,0.3074235899562415,9,5,10,36,250,0.9691691105545358,3,3,8,32
max,1.1413928741767745,3.706848013515585,0.3079146676678211,9,6,10,36,250,1.0,3,3,8,32
max,1.128721793408597,3.685034425809581,0.30629884635626525,9,7,10,36,250,0.9762081128252752,3,3,8,32
max,1.1155425537318329,3.6622161601047782,0.3046086044522059,9,8,10,36,250,1.0946050724334209,3,3,8,32
max,1.1418436765697528,3.707621852364104,0.3079719890640076,9,9,10,36,250,0.9798413274054688,3,3,8,32
max,1.1323396447587692,3.6912750419554783,0.3067611142189243,9,10,10,36,250,1.1547643512037655,3,3,8,32
max,1.2484338796790249,3.675720133878128,0.3396433444898441,10,1,10,36,250,1.0,2,2,8,32
max,1.2609593047347247,3.695062471490887,0.3412552059575739,10,2,10,36,250,1.0,2,2,8,32
max,1.2516938332546457,3.6807635845353617,0.3400636320446135,10,3,10,36,250,1.0,2,2,8,32
max,1.2554108368965693,3.686506148555389,0.34054217904628226,10,4,10,36,250,1.0,2,2,8,32
max,1.2616649989815438,3.6961493795513705,0.3413457816292809,10,5,10,36,250,1.0,2,2,8,32
max,1.2559299669951036,3.687307500564014,0.34060895838033456,10,6,10,36,250,1.0,2,2,8,32
max,1.2608150363788455,3.6948402324801646,0.3412366860400138,10,7,10,36,250,1.0,2,2,8,32
max,1.2575837687755549,3.689859280913213,0.3408216067427677,10,8,10,36,250,0.9825778356663856,2,2,8,32
max,1.2622163518152445,3.696998360505548,0.34141653004212896,10,9,10,36,250,1.0,2,2,8,32
max,1.2553789470577281,3.686456916613477,0.3405380763844565,10,10,10,36,250,1.0,2,2,8,32
modular,0.1228027460475273,3.684082381425819,0.03333333333333333,1,1,10,36,250,1.0,29,29,8,32
modular,0.12287611917575912,3.686283575272773,0.03333333333333333,1,2,10,36,250,1.0000000000000002,29,29,8,32
modular,0.12280585686111165,3.6841757058333484,0.03333333333333333,1,3,10,36,250,1.0,30,30,8,32
modular,0.12297331026955866,3.6891993080867587,0.03333333333333333,1,4,10,36,250,1.0,30,30,8,32
modular,0.12348376574051295,3.7045129722153884,0.03333333333333333,1,5,10,36,250,1.0000000000000002,29,29,8,32
modular,0.1230814433472968,3.692443300418904,0.03333333333333333,1,6,10,36,250,0.9999999999999998,30,30,8,32
modular,0.12280113389679667,3.6840340169039,0.03333333333333333,1,7,10,36,250,1.0000000000000004,29,29,8,32
modular,0.12348826880412482,3.7046480641237447,0.03333333333333333,1,8,10,36,250,1.0,30,30,8,32
modular,0.12250084563741975,3.6750253691225927,0.03333333333333333,1,9,10,36,250,1.0000000000000002,30,30,8,32
modular,0.12297777184790773,3.6893331554372315,0.03333333333333333,1,10,10,36,250,1.0,29,29,8,32
modular,0.24852789959909224,3.6846160446016603,0.06745014856112648,2,1,10,36,250,1.0377023831960794,14,13,8,32
modular,0.2472656231469665,3.6721739098709554,0.06733494360991625,2,2,10,36,250,1.0056870719279816,14,14,8,32
modular,0.24890001335880466,3.6882785500328685,0.0674840606484525,2,3,10,36,250,1.0624542145005755,14,13,8,32
modular,0.2474172888765632,3.6736703589701873,0.06734879962009434,2,4,10,36,250,1.0041056058970537,14,14,8,32
modular,0.2486662244988969,3.685977783939786,0.06746275725870171,2,5,10,36,250,1.055199335689084,14,13,8,32
modular,0.250341275321055,3.7024410705316906,0.06761519509751565,2,6,10,36,250,1.0261219796831522,14,13,8,32
modular,0.2486498724956089,3.685816824277472,0.06746126689145808,2,7,10,36,250,1.0432833316832644,14,13,8,32
modular,0.2499415165720532,3.698516508093955,0.06757885655642551,2,8,10,36,250,1.0468967459482046,14,13,8,32
